id	vernacularName	language	locality
1637	entrada-de-baile	PORTUGUES	Nordeste e sudeste do Brasil
1637	rosa-mole	PORTUGUES	Nordeste e sudeste do Brasil
1637	sem-vergonha	PORTUGUES	Nordeste e sudeste do Brasil
1637	sabonete	PORTUGUES	Nordeste e sudeste do Brasil
1637	ora-pro-nobis	PORTUGUES	Nordeste e sudeste do Brasil
1637	quiabento	PORTUGUES	Nordeste e sudeste do Brasil
1638	ora-pro-nobis	PORTUGUES	Nordeste e sudeste do Brasil
1641	quiabento	PORTUGUES	Nordeste do Brasil
1641	quiá-bento	PORTUGUES	Nordeste do Brasil
1641	inhabento	PORTUGUES	Nordeste do Brasil
1641	jumbeba	PORTUGUES	Nordeste do Brasil
1641	surucurú	PORTUGUES	Nordeste do Brasil
1641	flor-de-cera	PORTUGUES	Nordeste do Brasil
1641	espinho-de-santo-antônio	PORTUGUES	Nordeste do Brasil
1641	entrada-de-baile	PORTUGUES	Nordeste do Brasil
1641	ora-pro-nobis	PORTUGUES	Nordeste do Brasil
1643	facheiro-da-praia	PORTUGUES	Nordeste do Brasil
1647	rabo-de-raposa	PORTUGUES	Sudeste do Brasil
1647	quiabo-da-lapa	PORTUGUES	Sudeste do Brasil
1647	quiabo-do-inferno	PORTUGUES	Sudeste do Brasil
1647	cabeça-de-velho	PORTUGUES	Sudeste do Brasil
1653	facheiro	PORTUGUES	Nordeste do Brasil
1654	facheiro	PORTUGUES	Nordeste do Brasil
1654	facheiro-da-praia	PORTUGUES	Nordeste do Brasil
1659	quiabo-da-lapa	PORTUGUES	Sudeste do Brasil
1664	xique-xique	PORTUGUES	Nordeste do Brasil
1664	alastrado	PORTUGUES	Nordeste do Brasil
1665	xique-xique-das-pedras	PORTUGUES	Nordeste do Brasil
1665	chique-chique	PORTUGUES	Nordeste do Brasil
1665	cheque-cheque	PORTUGUES	Nordeste do Brasil
1667	facheiro	PORTUGUES	Nordeste do Brasil
1668	facheiro	PORTUGUES	Nordeste do Brasil
1668	facheiro-azul	PORTUGUES	Nordeste do Brasil
1668	mandacaru-de-facho	PORTUGUES	Nordeste do Brasil
1670	calumbi	PORTUGUES	Nordeste do Brasil
1671	facheiro	PORTUGUES	Nordeste do Brasil
1671	facheiro-fino	PORTUGUES	Nordeste do Brasil
1671	mandacaru-de-veado	PORTUGUES	Nordeste do Brasil
1674	caxacubri	PORTUGUES	Nordeste do Brasil
1674	mandacaru-de-laço	PORTUGUES	Nordeste do Brasil
1678	catana-de-jacaré	PORTUGUES	Nordeste do Brasil
1680	espinho-de-santo-antônio	PORTUGUES	Nordeste do Brasil
1680	flor-de-cera	PORTUGUES	Nordeste do Brasil
1680	quiabento	PORTUGUES	Nordeste do Brasil
1683	enxerto	PORTUGUES	Nordeste do Brasil
1683	conambaia	PORTUGUES	Nordeste do Brasil
1683	tripa-de-galinha	PORTUGUES	Nordeste do Brasil
1701	dedinho	PORTUGUES	Nordeste do Brasil
1707	enxerto	PORTUGUES	Nordeste do Brasil
1730	mandacaru-da-serra	PORTUGUES	Nordeste do Brasil
1743	flor-de-maio	PORTUGUES	
1743	flor-de-seda	PORTUGUES	
1745	cacto-samambaia	PORTUGUES	
1745	cacto-sianinha	PORTUGUES	
1748	facheiro-de-pincel	PORTUGUES	Bahia
1749	cacto-garrafa	PORTUGUES	Bahia
1751	rabo-de-rato	PORTUGUES	Nordeste do Brasil
1751	cipó-de-espinhos	PORTUGUES	Nordeste do Brasil
1751	rabo-de-espinhos	PORTUGUES	Nordeste do Brasil
1752	rabo-de-rato	PORTUGUES	Nordeste do Brasil
1752	rabo-de-gato	PORTUGUES	Nordeste do Brasil
1752	cipó-de-espinho	PORTUGUES	Nordeste do Brasil
1752	quipá-voador	PORTUGUES	Nordeste do Brasil
1752	trança-perna	PORTUGUES	Nordeste do Brasil
1753	quipá	PORTUGUES	Nordeste do Brasil
1753	guibá	PORTUGUES	Nordeste do Brasil
1753	guipá	PORTUGUES	Nordeste do Brasil
1753	palmatória	PORTUGUES	Nordeste do Brasil
1753	palmatória-miúda	PORTUGUES	Nordeste do Brasil
1753	iviro	PORTUGUES	Nordeste do Brasil
1753	gogóia	PORTUGUES	Nordeste do Brasil
1753	palma-de-ovelha	PORTUGUES	Nordeste do Brasil
1754	palmatória	PORTUGUES	Nordeste do Brasil
1754	palmatória-de-espinho	PORTUGUES	Nordeste do Brasil
1754	palma-de-espinhos	PORTUGUES	Nordeste do Brasil
1754	palma	PORTUGUES	Nordeste do Brasil
1754	palminha	PORTUGUES	Nordeste do Brasil
1754	quipá-de-espinho	PORTUGUES	Nordeste do Brasil
1754	quipá	PORTUGUES	Nordeste do Brasil
1754	palmatória-de-quipá	PORTUGUES	Nordeste do Brasil
1754	rabo-de-onça	PORTUGUES	Nordeste do Brasil
1757	palma	PORTUGUES	Nordeste do Brasil
1762	coroa-de-frade	PORTUGUES	Sudeste do Brasil
1762	cabeça-de-frade	PORTUGUES	Sudeste do Brasil
1766	quiabo-da-lapa	PORTUGUES	Sudeste do Brasil
5274	fumo-do-mato	PORTUGUES	
5274	erva-de-sangue	PORTUGUES	
5274	sanguineira	PORTUGUES	
5274	lingua-de-vaca	PORTUGUES	sudeste
5274	lingua-de-vaca-miúda	PORTUGUES	sudeste
5274	serralha	PORTUGUES	sudeste
5274	arnica	PORTUGUES	sudeste
5274	tapira-pecú,-tapira	KAXINAWA	sudeste
5274	chamama	PORTUGUES	
5274	folha-de-grama	PORTUGUES	
5274	buglosa	PORTUGUES	sudeste
5276	lingua-de-vaca	PORTUGUES	Sudeste
5334	margaridinha-do-perau	PORTUGUES	RS
5378	guaco	PORTUGUES	sul
5382	cipó-cabeludo	PORTUGUES	sul
5388	guaco	PORTUGUES	sul
5388	guaco-cheiroso	PORTUGUES	sul
5473	vassourãozinho	PORTUGUES	Santa Catarina
5473	vassourão-preto	PORTUGUES	São Paulo
5474	canela-podre	PORTUGUES	Santa Catarina
5474	maria-mole	PORTUGUES	Santa Catarina
5474	cambará-do-campo	PORTUGUES	São Paulo
5474	vassourão	PORTUGUES	São Paulo
5476	vassourãozinho	PORTUGUES	Santa Catarina
5476	cambará-branco	PORTUGUES	Paraná
5477	braço-de-quatro-quinas	PORTUGUES	Brasil
5477	cambará-açú	PORTUGUES	Brasil
5477	bejuco-blanco	ESPANHOL	Venezuela
6334	pseudo-ananás	PORTUGUES	Todas
6367	cravo-do-mato	PORTUGUES	sudeste
6375	cravo-do-mato	PORTUGUES	todas
6378	cravo-do-mato	PORTUGUES	sudeste
6383	cravo-do-mato	PORTUGUES	sudeste
6387	cravo-do-mato	PORTUGUES	nordeste-sul
6388	cravo-do-mato	PORTUGUES	sul
6411	cravo-do-mato	PORTUGUES	nordeste-sul
6412	barba-de-velho	PORTUGUES	em todas
6777	bacuparí-de-cipó	PORTUGUES	
6777	fruta-de-macaco	PORTUGUES	
6777	bacuparí-cipó-roxo	PORTUGUES	sul
6778	bacuparí	PORTUGUES	
6778	cipó-suma	PORTUGUES	
6778	gogo	PORTUGUES	
6778	castanha	PORTUGUES	
6780	cipó-pitomba	PORTUGUES	
6780	cipota	PORTUGUES	
6783	marmelo-do-campo	PORTUGUES	
6783	pau-de-vidro	PORTUGUES	Centro-Oeste (Goiás)
6783	mangabarana	PORTUGUES	Norte
6783	marmeleiro	PORTUGUES	Sudeste
6785	mucunã	PORTUGUES	
6785	cipó-de-mufumbo	PORTUGUES	
6785	benjoim	PORTUGUES	
6785	benjoim-rana	PORTUGUES	
6787	bacuparí	PORTUGUES	
6787	cipó-pau	PORTUGUES	
6790	cancã-queixo	PORTUGUES	
6790	tapoteira	PORTUGUES	
6791	bacuparí	PORTUGUES	
6791	laranjinha-do-mato	PORTUGUES	
6791	sete-capas	PORTUGUES	
6791	siputá	PORTUGUES	CO
6800	cascudinha	PORTUGUES	
6800	castanha-mineira	PORTUGUES	
6800	chipotó	PORTUGUES	
6801	cipó-de-macaco	PORTUGUES	
6802	goapeua	PORTUGUES	
6824	carne-de-vaca	PORTUGUES	sudeste brasileira
6824	caujuja	PORTUGUES	sul brasileira
6825	caujuja-de-ule	PORTUGUES	sul brasileira
6827	jacareúba	PORTUGUES	Acre
6827	landim	PORTUGUES	Amazônia
6827	guanandi	PORTUGUES	sudeste
6827	jacareúba	PORTUGUES	Amazônia
6840	magnólia-do-mato	PORTUGUES	Minas Gerais
6841	apuí	PORTUGUES	Amazônia
6841	ceboleira	PORTUGUES	Nordeste
6841	manga-brava	PORTUGUES	Amazônia
6841	mangue-branco	PORTUGUES	Amazônia
6841	mucugê-bravo	PORTUGUES	Nordeste
6841	orelha-de-burro	PORTUGUES	Nordeste
6844	apuizinha	PORTUGUES	Amazônia
6844	gameleira	PORTUGUES	Nordeste
6853	bacupari	PORTUGUES	
6854	bacuri-caraquento	PORTUGUES	Acre
6854	bacuri-liso	PORTUGUES	Acre
6854	bacuri-maxixe	PORTUGUES	Acre
6854	jambo-boliviano	PORTUGUES	Acre
6860	pau-santo	PORTUGUES	
6866	gordinha	PORTUGUES	
6869	pau-santo	PORTUGUES	
6871	pau-mandioca	PORTUGUES	
6871	pequiá-amarelo	PORTUGUES	
6872	caga-matéria	PORTUGUES	
6873	leiteira	PORTUGUES	
6874	rosa-do-campo	PORTUGUES	
6878	joão-mole	PORTUGUES	
6878	pau-de-leite	PORTUGUES	
6882	ananí	PORTUGUES	Acre
6882	anani	PORTUGUES	Amazônia
6882	guanandi	PORTUGUES	Sudeste
6886	mangue-da-mata	PORTUGUES	Bahia
6888	mangue	PORTUGUES	Nordeste
6894	pindahyba	PORTUGUES	RJ
6894	mirindiba	PORTUGUES	RJ
6894	mirindiba-amarela	PORTUGUES	RJ
6894	guarajuba	PORTUGUES	SC, RJ
6900	pente-de-macaco	PORTUGUES	Acre
7045	corda-de-viola	PORTUGUES	
7045	jetirana	PORTUGUES	
7046	campainha	PORTUGUES	
7046	corda-de-viola	PORTUGUES	
7046	corriola	PORTUGUES	
7046	jetirana	PORTUGUES	
7049	jalapa-do-brasil	PORTUGUES	
7050	amarra-amarra	PORTUGUES	
7050	corda-de-viola	PORTUGUES	
7050	corriola	PORTUGUES	
7050	jetirana	PORTUGUES	
7051	salsa	PORTUGUES	
7051	salsa-brava	PORTUGUES	
7051	salsa-pé-de-cabra	PORTUGUES	
7055	bons-dias	PORTUGUES	
7055	campainha	PORTUGUES	
7055	corda-de-viola	PORTUGUES	
1334	manga-de-anta	PORTUGUES	Acre
1334	pau-para-tudo	PORTUGUES	Norte
1334	paratudo	PORTUGUES	Norte e Nordeste
1334	pratudo	PORTUGUES	Norte e Nordeste
1336	caixeta-preta	PORTUGUES	Sudeste
1336	paratudo	PORTUGUES	Bahia
1344	caixeta-preta	PORTUGUES	Sudeste
1344	paratudo	PORTUGUES	Bahia
1346	marupá-do-cerrado	PORTUGUES	Mato Grosso
1346	mata-barata-branco	PORTUGUES	Minas Gerais
1349	cajurana	PORTUGUES	Norte
1352	cajurana	PORTUGUES	Norte
1357	calunga	PORTUGUES	Sudeste
1357	paraíba-mirim	PORTUGUES	Sudeste
1368	marupá	PORTUGUES	Acre
1369	marupá	PORTUGUES	Norte
1370	calunga-grande	PORTUGUES	Goiás
1371	marupazinho	PORTUGUES	Norte
1371	serve-para-tudo	PORTUGUES	Norte
1376	casca-para-tudo	PORTUGUES	Minas Gerais
1377	calunga	PORTUGUES	Centro-Oeste
1377	mata-cachorro-do-chão	PORTUGUES	Centro-Oeste
1379	mata-barata	PORTUGUES	Minas Gerais
1381	amarelinho	PORTUGUES	Acre
1381	marupá	PORTUGUES	Norte
1381	marupá-preto	PORTUGUES	Acre
1394	mata-cachorro	PORTUGUES	Sudeste e Nordeste
1394	paraíba	PORTUGUES	Nordeste
1412	rabo-de-raposa	PORTUGUES	Nordeste do Brasil
1415	rabo-de-raposa	PORTUGUES	Nordeste do Brasil
1416	rabo-de-raposa	PORTUGUES	Nordeste do Brasil
1416	rabo-de-onça	PORTUGUES	Nordeste do Brasil
1419	sabugo-do-capeta	PORTUGUES	Nordeste do Brasil
1430	urumbeba	PORTUGUES	Nordeste do Brasil
1430	rumbeba	PORTUGUES	Nordeste do Brasil
1430	cumbeba	PORTUGUES	Nordeste do Brasil
1430	mumbeca	PORTUGUES	Nordeste do Brasil
1430	mumbebo	PORTUGUES	Nordeste do Brasil
1430	facho-de-renda	PORTUGUES	Nordeste do Brasil
1430	palmatória-grande	PORTUGUES	Nordeste do Brasil
1430	palmatória-do-diabo	PORTUGUES	Nordeste do Brasil
1430	ambeba	PORTUGUES	Nordeste do Brasil
1430	arumbeva	PORTUGUES	Nordeste do Brasil
1430	gerumbeba	PORTUGUES	Nordeste do Brasil
1430	jurubeba	PORTUGUES	Nordeste do Brasil
1430	palmadora	PORTUGUES	Nordeste do Brasil
1430	palmatória	PORTUGUES	Nordeste do Brasil
1430	xiquexique-do-sertão	PORTUGUES	Nordeste do Brasil
1440	cardo-ananá	PORTUGUES	Região Nordeste do Brasil
1440	cardo-de-praia	PORTUGUES	Região Nordeste do Brasil
1440	cardo-vinagre	PORTUGUES	Região Nordeste do Brasil
1440	figueira-do-inferno	PORTUGUES	Região Nordeste do Brasil
1447	mandacaru	PORTUGUES	Nordeste do Brasil
1447	mandacaru-de-boi	PORTUGUES	Nordeste do Brasil
1447	mandacaru-facheiro	PORTUGUES	Nordeste do Brasil
1447	mandacaru-de-faixo	PORTUGUES	Nordeste do Brasil
1447	cardeiro	PORTUGUES	Nordeste do Brasil
1447	jamacaru	PORTUGUES	Nordeste do Brasil
1447	jamaracurú	PORTUGUES	Nordeste do Brasil
1447	jumucurú	PORTUGUES	Nordeste do Brasil
1447	jumarucú	PORTUGUES	Nordeste do Brasil
1447	cumbeba	PORTUGUES	Nordeste do Brasil
1447	urumbeba	PORTUGUES	Nordeste do Brasil
1463	quiabo-da-lapa	PORTUGUES	Região Sudeste do Brasil
1466	rabo-de-raposa	PORTUGUES	Região Sudeste do Brasil
1466	quiabo-da-lapa	PORTUGUES	Região Sudeste do Brasil
1466	quiabo-do-inferno	PORTUGUES	Região Sudeste do Brasil
1472	mandacaru-de-topete	PORTUGUES	Sudeste do Brasil
1472	facheiro-das-pedras	PORTUGUES	Sudeste do Brasil
1475	cacto-cabeludo	PORTUGUES	
1483	frade-de-cavalo	PORTUGUES	Nordeste do Brasil
1512	pitainha	PORTUGUES	Minas Gerais
1518	facheiro-preto	PORTUGUES	Nordeste do Brasil
1518	xique-xique-preto	PORTUGUES	Nordeste do Brasil
1519	facheiro-da-serra	PORTUGUES	Nordeste do Brasil
1519	xique-xique-amarelo	PORTUGUES	Nordeste do Brasil
1520	facheiro	PORTUGUES	Nordeste do Brasil
1520	facheiro-preto	PORTUGUES	Nordeste do Brasil
1521	facheiro-preto	PORTUGUES	Nordeste do Brasil
1540	rabo-de-raposa	PORTUGUES	Nordeste do Brasil
1540	passa-prá-lá	PORTUGUES	Nordeste do Brasil
1549	rainha-da-noite	PORTUGUES	Nordeste do Brasil
1549	mandacaru-de-três-quinas	PORTUGUES	Nordeste do Brasil
1549	espada-de-jacaré	PORTUGUES	Nordeste do Brasil
1550	pitaya	PORTUGUES	
1550	pitaia	PORTUGUES	
1550	pitaia-branca	PORTUGUES	
1550	pitaya-vermelha-de-polpa-branca	PORTUGUES	
1555	rabo-de-arara	PORTUGUES	Nordeste do Brasil
4655	jalapa-vermelha	PORTUGUES	
4662	jalapa	PORTUGUES	
4662	jalapa-do-campo	PORTUGUES	
4671	jalapa-do-campo	PORTUGUES	
4671	jalapa-rosa	PORTUGUES	
4713	cipó-de-leite	PORTUGUES	
4840	pau-de-cachimbo	PORTUGUES	nordeste
4841	pau-de-cachimbo-branco	PORTUGUES	nordeste
4841	pau-de-leite	PORTUGUES	nordeste
4847	jasmim-grado	PORTUGUES	sudeste
4847	leiteiro	PORTUGUES	sudeste
4847	casca-d'anta	PORTUGUES	sudeste
5062	aringa-iba	PORTUGUES	Rio de Janeiro
5068	mãe-do-imbé	PORTUGUES	Bahia
5068	milho-de-caboclo	PORTUGUES	Bahia
5081	aninga-de-cinco-dedos	PORTUGUES	Acre
5152	romerillo	ESPANHOL	Uruguai
5152	alecrim-do-campo	PORTUGUES	RS, SC
5157	alecrim	PORTUGUES	
5158	carqueja-branca	PORTUGUES	
5158	carqueja-doce	PORTUGUES	
5158	carquejinha	PORTUGUES	
5159	alecrim	PORTUGUES	
5159	vassoura	PORTUGUES	
5161	vassourinha	PORTUGUES	
5162	alecrim-do-campo	PORTUGUES	
5162	erva-santa	PORTUGUES	
5162	mata-formigueiro	PORTUGUES	
5163	alecrim	PORTUGUES	
5163	alecrim-do-mato	PORTUGUES	
5165	alecrim-do-mato	PORTUGUES	
5165	trupichava	PORTUGUES	
5168	alecrim	PORTUGUES	
5168	vassoura	PORTUGUES	
5172	carqueja	PORTUGUES	
5172	carqueja-amargosa	PORTUGUES	
5173	vassourinha	PORTUGUES	
5181	alecrim	PORTUGUES	
5181	vassoura	PORTUGUES	
5183	carqueja	PORTUGUES	
5190	alecrim	PORTUGUES	
5190	vassourinha	PORTUGUES	
5194	carqueja-de-folha-larga	PORTUGUES	
5194	carquejão	PORTUGUES	
5195	alecrim	PORTUGUES	
5198	vassourinha-de-topo-de-morro	PORTUGUES	
5212	alecrim-de-vassoura	PORTUGUES	
5212	trapichava	PORTUGUES	
5212	vassoura-alecrim	PORTUGUES	
5212	vassoura-branca	PORTUGUES	
5213	carqueja	PORTUGUES	
5216	carqueja	PORTUGUES	
5220	erva-santa	PORTUGUES	
5221	carqueja	PORTUGUES	
5222	alecrim	PORTUGUES	
5222	vassoura	PORTUGUES	
5224	alecrim	PORTUGUES	
5224	alecrim-da-mata	PORTUGUES	
5226	alecrim	PORTUGUES	
5232	alecrim-das-pedras	PORTUGUES	
5233	alecrim	PORTUGUES	
5234	alecrim	PORTUGUES	Teresópolis, RJ
5235	carqueja-das-turfeiras	PORTUGUES	
5236	alecrim-de-folha-larga	PORTUGUES	Rio Grande do Sul
5236	vassoura	PORTUGUES	Rio Grande do Sul
5237	arrebentão	PORTUGUES	
5237	cambará-cheiroso	PORTUGUES	
5237	chirca-do-mato	PORTUGUES	
5237	erva-de-sant’ana	PORTUGUES	
5237	mata-pasto	PORTUGUES	
5237	rebentão	PORTUGUES	
5239	carqueja	PORTUGUES	
5239	carqueja-das-turfeiras	PORTUGUES	
5240	alecrim	PORTUGUES	
5241	alecrim	PORTUGUES	
5241	alecrim-da-praia	PORTUGUES	
5243	carqueja	PORTUGUES	
5243	carqueja-gaúcha	PORTUGUES	
5245	carqueja	PORTUGUES	
5247	alecrim	PORTUGUES	
5247	vassoura	PORTUGUES	
5248	alecrim	PORTUGUES	
5248	alecrim-do-mato	PORTUGUES	
5249	arnica	PORTUGUES	
5249	erva-de-coelho	PORTUGUES	
5249	joão-russo	PORTUGUES	
5249	vara-de-visgo	PORTUGUES	
5252	alecrim	PORTUGUES	
5252	vassoura	PORTUGUES	
5254	alecrim	PORTUGUES	
5254	alecrim-das-pedras	PORTUGUES	
5256	carrasco-do-campo	PORTUGUES	
5258	cambará-rebentão	PORTUGUES	
5258	casadinha-preta	PORTUGUES	
5258	casadinha-preta-de-folha-fina	PORTUGUES	
5258	erva-de-santana	PORTUGUES	
5260	alecrim	PORTUGUES	
5260	alecrim-da-serra	PORTUGUES	
5260	vassoura	PORTUGUES	
5260	vassoura-lajeana	PORTUGUES	
5263	erva-de-sant'ana	PORTUGUES	
5263	erva-sant'ana	PORTUGUES	
5270	lingua-de-vaca	PORTUGUES	Sul
5272	lingua-de-vaca	PORTUGUES	sudeste e sul
5272	voadeira	PORTUGUES	sudeste e sul
5272	amor-de-hoem	PORTUGUES	sudeste e sul
7308	tiririca	PORTUGUES	Acre
7315	navalha-do-mato	PORTUGUES	Santa Catarina
7373	cará-de-espinho	PORTUGUES	Brasil
7373	cipó-jacaré	PORTUGUES	ES
7373	inhame-de-espinho	PORTUGUES	Brasil
7374	inhame	PORTUGUES	Norte e Nordeste
7377	cará-casco-de-cavalo	PORTUGUES	Pernambuco
7377	cará-do-campo	PORTUGUES	Sul
7379	cará-assu	PORTUGUES	Bahia
7379	cará-de-indio	PORTUGUES	Espirito Santo
7379	cará-peluda	PORTUGUES	Espirito Santo
7604	capipoatinga	PORTUGUES	Sudeste
7606	capipoatinga	PORTUGUES	Sudeste
7617	capipoatinga	PORTUGUES	Sudeste
7620	capipoatinga	PORTUGUES	Sudeste
7628	capipoatinga	PORTUGUES	Sudeste
7629	capipoatinga	PORTUGUES	Sudeste
7631	capipoatinga	PORTUGUES	Sudeste
7638	capipoatinga	PORTUGUES	Sudeste
7645	capipoatinga	PORTUGUES	Sudeste
7648	capipoatinga	PORTUGUES	Sudeste
7681	batinga-roxa	PORTUGUES	Nordeste
7682	fruta-de-pomba	PORTUGUES	Sudeste e Sul do Brasil
7683	fruta-de-pomba	PORTUGUES	Sul
7685	baga-de-pomba	PORTUGUES	Sul
7685	cocão	PORTUGUES	Sul
7685	concon	PORTUGUES	Sul
7685	fruta-de-pomba	PORTUGUES	Sul
7687	baga-depomba	PORTUGUES	Santa Catarina
7687	cocão	PORTUGUES	Santa Catarina
7687	concon	PORTUGUES	Santa Catarina
7687	fruta-de-pomba	PORTUGUES	Santa Catarina
7689	cocarana-do-cerrado	PORTUGUES	Norte
7689	cumixá	PORTUGUES	Nordeste
7689	guarda-orvalho	PORTUGUES	Nordeste
7689	pimentinha	PORTUGUES	Nordeste
7691	fruta-de-pombo	PORTUGUES	Bahia
7691	fruta-de-pombinha	PORTUGUES	Bahia
7694	baga-de-pomba	PORTUGUES	Sul
7694	fruta-de-pomba	PORTUGUES	Sul
7694	cocão	PORTUGUES	Sul
7694	concon	PORTUGUES	Sul
7694	coca-del-monte	ESPANHOL	Argentina
7695	baga-de-pomba	PORTUGUES	Santa Catarina
7695	cocão	PORTUGUES	Santa Catarina
7695	concon	PORTUGUES	Santa Catarina
7695	fruta-de-pomba	PORTUGUES	Sudeste
7697	chapadinho	PORTUGUES	Goiás, Minas Gerais
7697	fruta-de-tucano	PORTUGUES	Minas Gerais
7055	corriola	PORTUGUES	
7055	glória-da-manhã	PORTUGUES	
7055	jitirana	PORTUGUES	
7056	cardeal	PORTUGUES	
7056	corda-de-viola	PORTUGUES	
7056	corriola	PORTUGUES	
7056	esqueleto	PORTUGUES	
7056	primavera	PORTUGUES	
7056	esqueletinho-de-jardim	PORTUGUES	
7057	campainha	PORTUGUES	
7057	corda-de-viola	PORTUGUES	
7062	batatarana	PORTUGUES	
7062	campainha	PORTUGUES	
7063	falso-café	PORTUGUES	
7069	campainha	PORTUGUES	
7069	corda-de-viola	PORTUGUES	
7069	corriola	PORTUGUES	
7069	jetirana	PORTUGUES	
7095	corda-de-viola	PORTUGUES	
7095	jetirana	PORTUGUES	
7095	jetirana-cabeluda	PORTUGUES	
7095	jetirana-de-batata	PORTUGUES	
7095	batatão-roxo	PORTUGUES	
7096	campainha	PORTUGUES	Brasil
7096	jetirana	PORTUGUES	Brasil
7100	batatarana	PORTUGUES	Brasil
7100	jetirana	PORTUGUES	Brasil
7101	velame	PORTUGUES	
7102	flor-de-pau	PORTUGUES	
7102	rosa-de-pau	PORTUGUES	
7102	ipoméia-do-ceilão	PORTUGUES	
7108	amaro-leite	PORTUGUES	
7108	batata-de-purga	PORTUGUES	
7108	jalap	PORTUGUES	
7108	jalapinha	PORTUGUES	
7108	purga-da-batata	PORTUGUES	
7108	roda-de-batata	PORTUGUES	
7108	sipipira	PORTUGUES	
7108	cipó-purga	PORTUGUES	
7112	lençol-branco	PORTUGUES	
7126	gramimunha-de-duas-cores	PORTUGUES	sul
7127	gramimunha-miuda	PORTUGUES	sul
7129	gramimunha	PORTUGUES	sul
7129	gramoinha	PORTUGUES	sul
7132	timpopeba	PORTUGUES	Espírito Santo
7139	cipó-açu	PORTUGUES	Acre
7139	timbó	PORTUGUES	Acre
3940	brinco-de-princesa	PORTUGUES	
3955	brinco-de-princesa	PORTUGUES	
3956	brinco-de-princesa	PORTUGUES	
4046	cruz-de-malta	PORTUGUES	sudeste
4049	chilillo	ESPANHOL	Honduras (Nelson & Romero 4615)
4071	canario de agua	ESPANHOL	Guatemala
4082	crista-de-galo	PORTUGUES	nordeste
4085	bálsamo-de-chamisso	PORTUGUES	Sudeste
4090	crista-de-galinha	PORTUGUES	sudeste
4092	crista-de-galo	PORTUGUES	sudeste
4096	bálsamo-de-duas-cores	PORTUGUES	Sudeste
4097	canela-de-jacomi	PORTUGUES	centro-oeste
4097	erva-de-gado	PORTUGUES	sudeste
4102	taipoca	PORTUGUES	nordeste
4103	timbuim	PORTUGUES	nordeste
4105	balsamo-de-lista	PORTUGUES	
4110	anil-bravo	PORTUGUES	sudeste
4121	melosa	PORTUGUES	
4121	melosa-de-boi	PORTUGUES	Ceará
4381	acajaiba	PORTUGUES	Brasil
4381	caju	PORTUGUES	Brasil
4381	caju-anão	PORTUGUES	Brasil
4381	cajueiro	PORTUGUES	Brasil
4383	aroeira-rajada	PORTUGUES	Minas Gerais
4383	guarubu-violeta	PORTUGUES	Espírito Santo
4383	itapicuru-ferreiro	PORTUGUES	Nordeste
4383	mucuri	PORTUGUES	Nordeste
4384	aroeira-d'água	PORTUGUES	Mato Grosso do Sul
4384	ubatan	PORTUGUES	Sudeste
4384	brito	PORTUGUES	Pernambuco
4384	sete-cascas	PORTUGUES	Pernambuco
4385	aderne	PORTUGUES	Reserva de Linhares - Espírito Santo
4385	aroeira	PORTUGUES	Acre
4385	gibatan	PORTUGUES	Espírito Santo
4385	guaritá	PORTUGUES	sul e sudeste
4385	ubatan	PORTUGUES	Espírito Santo
4388	canjerana	PORTUGUES	Bahia
4388	cedro-brabo	PORTUGUES	Bahia
4390	aroeira-brava	PORTUGUES	sul
4393	maracanã	PORTUGUES	Rio Grande do Sul
4393	pau-ferro	PORTUGUES	Rio Grande do Sul
4394	almecega	PORTUGUES	Minas Gerais
4394	aroeira	PORTUGUES	Brasil
4394	aroeira-do-sertão	PORTUGUES	Minas Gerais
4394	urundeuva	PORTUGUES	São Paulo
4396	baraúna	PORTUGUES	nordeste
4396	braúna	PORTUGUES	nordeste
4397	aroeira-do-campo	PORTUGUES	Rio Grande do Sul
4397	carobá	PORTUGUES	Rio Grande do Sul
4398	aroeira-folha-de-salso	PORTUGUES	Sul
4398	aroeira-mansa	PORTUGUES	Sul
4401	aroeira-da-praia	PORTUGUES	Bahia
4401	aroeira-de-remédio	PORTUGUES	Bahia
4401	aroeira-mansa	PORTUGUES	Sudeste
4401	aroeira-vermelha	PORTUGUES	Bahia
4403	cajá-redondo	PORTUGUES	sudeste
4403	cajazeiro	PORTUGUES	sudeste
4403	cajá-mirim	PORTUGUES	Espírito Santo
4404	cajá	PORTUGUES	Acre
4404	cajá-mirim	PORTUGUES	Brasil
4404	cajarana	PORTUGUES	Acre
4404	cajazeira	PORTUGUES	Acre, Bahia
4404	cajazinho	PORTUGUES	Acre
4404	taperebá	PORTUGUES	Brasil
4405	imbuzeiro	PORTUGUES	Nordeste
4405	tapereba	PORTUGUES	Nordeste
4405	umbu	PORTUGUES	Nordeste
4405	caja-do-sertão	PORTUGUES	Bahia
4405	umbuzeiro	PORTUGUES	Maranhão
4405	imbu-verdadeiro	PORTUGUES	Minas Gerais
4405	imburana-de-cambão	PORTUGUES	Pernambuco
4405	imbuzeiro	PORTUGUES	Pernambuco
4406	cajá	PORTUGUES	Nordeste
4406	cajazeira	PORTUGUES	Sudeste
4408	camboatá	PORTUGUES	Bahia
4408	cupuba	PORTUGUES	Bahia
4408	pau-pombo	PORTUGUES	Brasil
4408	peito-de-pomba	PORTUGUES	Bahia
4409	pau-pombo	PORTUGUES	Acre
4409	peito-de-pomba	PORTUGUES	sudeste
